dQ_dV_01,dQ_dV_03,dQ_dV_05,dQ_dV_07,dQ_dV_09,dQ_dV_11,dQ_dV_13,dQ_dV_15,dQ_dV_17,dQ_dV_19,dQ_dV_21,dQ_dV_23,dQ_dV_25,dQ_dV_27,dQ_dV_29,dQ_dV_31,dQ_dV_33
-0.37959624116105034,-0.39085280737352834,-0.3881958667677282,-0.38432411767263375,-0.37761182656406617,-0.37257095936819273,-0.3696197303731083,-0.36289339764047096,-0.3564237045175901,-0.35232630723234026,-0.3481041003136852,-0.34445508776649375,-0.3409372539486639,-0.3380269729567772,-0.33654003128297066,-0.333717759849651,-0.32272455737214617
-0.3894492310846658,-0.4012045512475652,-0.3988810376987431,-0.39478343874975513,-0.38785280534458483,-0.3826961551731074,-0.37977060761148784,-0.37265491488162755,-0.36601666731123716,-0.36192401976613836,-0.35760255519708156,-0.35380145793646994,-0.35023873333441313,-0.34737872622365557,-0.3461790938395325,-0.34345630350857165,-0.33205621458714635
-0.3996105524833865,-0.41187622005717234,-0.4098275476521167,-0.4055131303108056,-0.3983910006664587,-0.3931332104488092,-0.39021699889982525,-0.3827515216093616,-0.37596105526644125,-0.37186976232683266,-0.3674646202063628,-0.36352144118118307,-0.359912446027613,-0.35709250185452673,-0.35614196927950836,-0.3535136139667543,-0.341729037821051
-0.4100802053572011,-0.4228678138023611,-0.4210353966278945,-0.4165131923558193,-0.40922641252971065,-0.4038821251953096,-0.4009589042380867,-0.39318321782363913,-0.38625686838320233,-0.38216353491442306,-0.3776902953415515,-0.37361503750063324,-0.369958392028309,-0.36716829984939064,-0.36642865760289856,-0.3638896912242331,-0.3517430270738601
-0.4208581897061208,-0.43417933248312013,-0.4325045846261106,-0.427783624884728,-0.42035904093431786,-0.4149428994126083,-0.4119963236263516,-0.4039500035244601,-0.3969041066614977,-0.3928053375289437,-0.38827958060268203,-0.38408224689477494,-0.38037657133655783,-0.3776061202082701,-0.3770391588097369,-0.3745845352810421,-0.3620981823455736
-0.4319445055301458,-0.4458107760994722,-0.44423511164667395,-0.4393244278975545,-0.43178888588029174,-0.4263155331006828,-0.4233292570645517,-0.41505187871187,-0.40790277010130466,-0.40379517017034916,-0.3992324759896974,-0.3949230693636423,-0.3911669839522688,-0.38840596293113094,-0.38797347290005746,-0.3855981461371585,-0.37279450363613476
-0.4433391528292987,-0.4577621446513831,-0.4562269776896415,-0.45113560139434417,-0.4435159473676322,-0.4380000262595672,-0.4349577045526644,-0.42648884338581183,-0.41925285870269136,-0.4151330328386394,-0.41054898150263175,-0.40613750490722395,-0.40232962987545307,-0.39956782801795043,-0.39923159987380363,-0.396930523792571,-0.3838319909455777
-0.4550421316035568,-0.470033438138853,-0.46848018275502457,-0.46321714537507436,-0.45554022539633937,-0.4499963788892501,-0.4468816660907578,-0.43826089754630854,-0.4309543724656009,-0.4268189255338371,-0.4222290971415305,-0.41772555352550855,-0.4138645091061449,-0.4110917154687741,-0.41081353973094115,-0.408581668247291,-0.39521064427391367
-0.46705344185294284,-0.48262465656190445,-0.4809947268428004,-0.47556905983973374,-0.4678617199663677,-0.46230459098972004,-0.45910114167884336,-0.4503680411933715,-0.44300731139002214,-0.4388528482559196,-0.43427282290631414,-0.4296872152185188,-0.4257716216443669,-0.4229776252835905,-0.4227192924715041,-0.4205515795013298,-0.4069304636211314
-0.4793730835774113,-0.49553579992052627,-0.49377060995294636,-0.4881913447883563,-0.4804804310777626,-0.47492466256094307,-0.47161613131683,-0.4628102743269778,-0.4554116754760003,-0.4512348010048868,-0.4466801587969599,-0.44202248998625465,-0.4380509674900396,-0.4352255574623655,-0.4349488580955495,-0.43284025755469885,-0.4189914489872194
-0.4920010567770078,-0.5087668682146955,-0.5068078320855307,-0.5010840002208966,-0.49339635873054705,-0.4878565936029986,-0.48442663500476335,-0.47558759694715036,-0.46816746472353543,-0.4639647837807843,-0.45945110481354734,-0.45473137782871614,-0.45070254664318554,-0.44783551200513333,-0.44750223660299754,-0.4454477024073526,-0.43139360037220065
-0.5049373614517094,-0.5223178614444691,-0.5201063932404963,-0.5142470261373433,-0.506609502924664,-0.5011003841158412,-0.49753265274270014,-0.4887000090538777,-0.48127467913259353,-0.4770427965835666,-0.47258566095607646,-0.4678138787459034,-0.46372635910386184,-0.4608074889118939,-0.46037942799384834,-0.45837391405927974,-0.44413691777612035
-0.5181819976015163,-0.5361887796098018,-0.5336662934178662,-0.5276804225377305,-0.5201198636601249,-0.5146560340994597,-0.5109341845305835,-0.5021475106471258,-0.49473331870320864,-0.4904688394132336,-0.48608382722446775,-0.4812699927377821,-0.47712240487204555,-0.47414148818264723,-0.4735804322681929,-0.47161889251055983,-0.457221401198899
-0.5317349652264171,-0.5503796227106819,-0.5474875326176174,-0.5413841894220582,-0.5339274409369636,-0.5285235435539107,-0.5246312303683909,-0.51593010172694,-0.5085433834353467,-0.5042429122698423,-0.49994560361880075,-0.4950997198043638,-0.49089068394770263,-0.48783750981738194,-0.48710524942599703,-0.4851826377611701,-0.4706470506405367
-0.5455962643264456,-0.564890390747155,-0.5615701108397616,-0.5553583267903377,-0.5480322347551919,-0.5427029124791943,-0.5386237902561675,-0.5300477822933545,-0.5227048733290304,-0.518365015153313,-0.5141709901390754,-0.5093030599456712,-0.5050311963308445,-0.5018955538160753,-0.5009538794672039,-0.49906514981105377,-0.48441386610107884
-0.5597658949016022,-0.5797210837191984,-0.5759140280843098,-0.5696028346425465,-0.5624342451147413,-0.5571941408752196,-0.5529118641939249,-0.544500552346301,-0.5372177883842824,-0.5328351480636571,-0.5287599867852237,-0.5238800131616927,-0.5195439420214939,-0.5163156201787956,-0.5151263223918476,-0.5132664286602562,-0.49852184758051404
-0.5742438569518186,-0.5948717016267778,-0.5905192843512622,-0.5841177129786843,-0.5771334720156688,-0.571997228742032,-0.5674954521815948,-0.5592884118858024,-0.552082128601046,-0.5476533110009655,-0.5437125935572794,-0.5388305794524285,-0.5344289210196167,-0.5310977089055087,-0.5296225781999283,-0.5277864743087889,-0.512970995078831
-0.5890301504771742,-0.6103422444699732,-0.6053858796405962,-0.5989029617987512,-0.5921299154579629,-0.5871121760796542,-0.5823745542192114,-0.5744113609118926,-0.5672978939793552,-0.5628195039651473,-0.5590288104552655,-0.5541547588179014,-0.5496861333252014,-0.546241819996203,-0.5444426468914344,-0.5426252867566178,-0.5277613085960411
-0.604124775477635,-0.6261327122487387,-0.6205138139523456,-0.6139585811027701,-0.6074235754416236,-0.6025389828880521,-0.597549170306786,-0.5898693994245037,-0.5828650845192215,-0.5783337269561912,-0.5747086374791821,-0.5698525512580886,-0.565315578938305,-0.5617479534508675,-0.5595865284663774,-0.5577828660037313,-0.5428927881321443
-0.6195277319532124,-0.6422431049630632,-0.6359030872865106,-0.629284570890718,-0.623014451966617,-0.6182776491672257,-0.61301930044433,-0.605662527423658,-0.5987837002205879,-0.594195979974154,-0.5907520746289721,-0.5859239567729788,-0.5813172578589275,-0.5776161092695589,-0.5750542229247572,-0.5732592120501749,-0.5583654336871178
-0.6352390199038951,-0.6586734226129466,-0.6515536996430342,-0.6448809311626178,-0.6389025450329655,-0.6343281749172093,-0.6287849446318206,-0.6217907449094014,-0.6150537410835001,-0.6104062630190356,-0.6071591219046923,-0.6023689753625832,-0.5976911700870119,-0.5938462874522201,-0.5908457302665625,-0.5890543248959035,-0.574179245260973
-0.6512586393296942,-0.6754236651984229,-0.6674656510219393,-0.6607476619184696,-0.6550878546406693,-0.6506905601380141,-0.644846102869269,-0.6382540518816996,-0.6316752071079578,-0.6269645760907679,-0.6239297793063201,-0.6191876070269245,-0.6144373156225925,-0.6104384879988743,-0.6069610504918274,-0.6051682045409621,-0.59033422285371
-0.6675858032202883,-0.6924938327194696,-0.68363894142326,-0.6768844318372771,-0.6715700363142219,-0.6673648048296059,-0.6612027751566871,-0.6550524483405298,-0.6486480982939384,-0.6438709191894078,-0.6410640468338555,-0.6363798517659802,-0.6315556944657033,-0.6273927109095099,-0.6234001836005405,-0.6216008509853281,-0.6068303664653286
-0.6841966102268544,-0.7098730263788979,-0.7000718677293777,-0.6932820880212263,-0.6883375306151948,-0.6843465093995974,-0.6778549614940517,-0.6721859342859375,-0.6659724146414874,-0.6611252923149892,-0.6585619244872875,-0.6539457095797616,-0.6490463066162762,-0.6447089561841268,-0.6401631295926791,-0.6383522642289792,-0.6236676760958404
-0.7010198687728803,-0.7274919316688511,-0.7167495662587157,-0.7099139836892163,-0.7053550930724669,-0.7016064886037839,-0.694802661881363,-0.6896537922014774,-0.6836481541839134,-0.6787276954674667,-0.6764234055177439,-0.6718851804682459,-0.6669091520743337,-0.6623872238227364,-0.6572498884682432,-0.6554224442719374,-0.6408461517452338
-0.7179581081998322,-0.7452207708887499,-0.7336409915886178,-0.7267440343264753,-0.7225739280801008,-0.7190892707201443,-0.7120442828778891,-0.7074375453303106,-0.7016677005954877,-0.6966778774480986,-0.694641305215987,-0.6901980283571447,-0.6851442308398987,-0.6804263179224791,-0.6746604602272555,-0.6728113911142487,-0.6583657934135317
-0.7349125416665969,-0.7629168197773993,-0.7507103592323119,-0.7437357213121117,-0.7399445034426435,-0.7367334830084247,-0.7295614856065867,-0.7254843286215191,-0.7199909709705936,-0.7149627407357798,-0.7131804816184059,-0.7088701847983316,-0.7037515052217374,-0.6988124748617679,-0.6923948448696933,-0.6905191047558447,-0.6762266011007001
-0.7517851693422813,-0.7804373537924449,-0.7679218699334456,-0.7608528573461968,-0.7574176314401825,-0.7544777521285824,-0.7473123980282708,-0.7437231519623992,-0.7385479640228825,-0.7335383750461575,-0.7319812621748385,-0.7278532311369986,-0.7227211371781437,-0.7175142690030725,-0.7104530423955566,-0.7085455851967482,-0.6944285748067728
-0.7685011057346173,-0.7976505471888344,-0.7852414275532056,-0.7780680767055856,-0.7749553393156248,-0.7722651043329962,-0.765246678372273,-0.7620822467486846,-0.7572636142731768,-0.7523412285130804,-0.7509802297914918,-0.7470762464532869,-0.7420108019946724,-0.7364939180395139,-0.7288350528048682,-0.7268908324369818,-0.7129717145317273
-0.7850327555789705,-0.8144829899321167,-0.802648096516873,-0.7953715075505444,-0.792543339344661,-0.7900633515258733,-0.7833138963031048,-0.7804905618924864,-0.7760628582091158,-0.771306325328294,-0.7701139741235011,-0.7664665614695424,-0.7615522246976753,-0.7557135731947711,-0.7475408760976165,-0.7455548464765116,-0.7318560202755635
-0.8013788026927273,-0.8309217351806297,-0.8201371229907637,-0.8127627157749316,-0.8101808949378665,-0.8078665920891923,-0.801465214925986,-0.798894805546354,-0.7948782466772287,-0.7903689408822175,-0.7893262627863351,-0.7859517429823314,-0.7812739040677684,-0.7751365815954387,-0.7665705122738018,-0.7645376273153262,-0.7510814920382927
-0.8175392470758425,-0.8469667826532259,-0.8377084922052859,-0.8302417013786908,-0.8278680060951729,-0.8256748254231753,-0.8196685427824719,-0.8172760741569393,-0.8136747971040109,-0.8094771968876218,-0.8085888206498112,-0.8054731901619676,-0.8011043765767683,-0.7947388580867825,-0.7859239613334353,-0.7838391749534481,-0.7706481298199037
-0.8335140887283615,-0.8626181323499396,-0.8553622041604854,-0.8478084643618445,-0.8456046728165689,-0.8434880515278792,-0.8379153215762358,-0.8356335892326798,-0.8324474452966797,-0.8286100278205824,-0.8278979031702876,-0.825006652385605,-0.8209819790469397,-0.814513979530068,-0.8056012232765056,-0.8034594893908776,-0.7905559336203738
-0.8493033276502956,-0.8778757842707592,-0.8730982588563961,-0.8654630047244496,-0.8633908951021454,-0.8613062704032928,-0.8562054627424459,-0.8539673507735303,-0.8511961912552692,-0.8477660097388935,-0.8472535103477981,-0.8445503812953461,-0.8408775349733675,-0.8344618794559439,-0.8256022981029901,-0.8233985706276373,-0.8108049034397482
-0.8649069638415767,-0.8927397384157075,-0.89091665629295,-0.8832053224664037,-0.881226672951857,-0.879129482049359,-0.8745389662810567,-0.8722773587794792,-0.8699210349797,-0.86694514264251,-0.8666556421823658,-0.8641043768911119,-0.8607878181102819,-0.8545825578644213,-0.8459271858129115,-0.8436564186637158,-0.8313950392780272
-0.8803254696031104,-0.9072106867875391,-0.908817396470181,-0.9010354175877069,-0.8991120063656126,-0.8969576864661007,-0.8929158321920909,-0.8905636132505493,-0.8886219764699945,-0.8861474265314315,-0.8861042986739335,-0.88366863917297,-0.8807128284576947,-0.8748760147554663,-0.866575886406281,-0.8642330334990902,-0.852326341135165
-0.8956430212371288,-0.9213692648513074,-0.9268004793881459,-0.9189532900884387,-0.9170468953435147,-0.9147908836535408,-0.9113360604755599,-0.9088261141867293,-0.9072990157261984,-0.9053728614056922,-0.9055994798225471,-0.903243168140955,-0.9006525660156172,-0.895342250129113,-0.8875483998830533,-0.8851284151337837,-0.8735988090111846
-0.9112050455813574,-0.9355269246030616,-0.944865905046754,-0.9369589399685879,-0.9350313398855519,-0.9326290736116789,-0.9297996511314524,-0.9270648615879964,-0.9259521527482663,-0.9246214472652811,-0.9251411856282176,-0.9228279637949753,-0.9206070307840264,-0.9159812639853954,-0.9088447262433079,-0.9063425635677845,-0.8952124429061201
-0.9275579281182786,-0.9501637730045446,-0.9630136734460621,-0.9550523672280861,-0.95306533999169,-0.9504722563404585,-0.9483066041597682,-0.9452798554543733,-0.9445813875361865,-0.9438931841101975,-0.9447294160909223,-0.9424230261350885,-0.9405762227629338,-0.9367930563242681,-0.9304648654869994,-0.9278754788010929,-0.9171672428199259
-0.945270994140185,-0.9657770069120147,-0.9812437845860699,-0.9732335718669902,-0.9711488956619518,-0.968320431839959,-0.9668569195605188,-0.963471095785883,-0.9631867200899934,-0.9631880719404194,-0.9643641712106388,-0.9620283551613285,-0.9605601419523282,-0.9577776271457082,-0.9524088176141277,-0.9497271608336973,-0.9394632087526248
-0.9649130966384178,-0.9828631311789195,-0.9995562384667324,-0.9915025538853116,-0.9892820068963829,-0.9861736001101804,-0.9854505973336928,-0.9816385825824796,-0.9817681504096869,-0.9825061107559692,-0.9840454509874236,-0.9816439508735813,-0.9805587883522094,-0.9789349764497615,-0.9746765826246815,-0.9718976096656207,-0.9621003407042168
-0.9869693846030942,-1.0018387071964867,-1.0179510350880718,-1.0098593132829818,-1.0074646736949036,-1.0040317611511,-1.0040876374792902,-0.9997823158441861,-1.0003256784952443,-1.0018473005568467,-1.0037732554212084,-1.0012698132719153,-1.0005721619625547,-1.0002651042364392,-0.9972681605186835,-0.9943868252968401,-0.9850786386746905
-1.0116637564887472,-1.0228894798249257,-1.0364281744501114,-1.0283038500600128,-1.0256968960575477,-1.0218949149626724,-1.0227680399972883,-1.017902295571048,-1.0188593043466767,-1.0212116413430181,-1.0235475845120392,-1.0209059423563531,-1.020600262783421,-1.0217680105057072,-1.0201835512960884,-1.017194807727367,-1.0083981026640345
-1.039019152105118,-1.0460325389586842,-1.0549876565528054,-1.0468361642164723,-1.0439786739843158,-1.039763061544943,-1.041491804887721,-1.035998521762997,-1.0373690279640073,-1.0405991331145175,-1.0433684382598927,-1.0405523381268724,-1.0406430908147626,-1.0434436952575425,-1.0434227549569528,-1.0403215569571898,-1.0320587326722717
-1.0690340629966955,-1.0712686521307546,-1.0736325793429502,-1.065475251106409,-1.0623240289330398,-1.0576368892555934,-1.0602589321505775,-1.0540980350328029,-1.0558611212500297,-1.060009775871879,-1.0632403213183013,-1.0602090005834612,-1.0607006460565913,-1.0652921546105631,-1.0669854768109643,-1.0637670729863316,-1.0560570011010668
-1.1016420754879732,-1.0986199703155877,-1.0925648041083833,-1.0845326263838273,-1.0809986430293292,-1.0756551618836854,-1.07906942178588,-1.0724599845296778,-1.0745006478834624,-1.0794856548210077,-1.0832718199863962,-1.0799141610135847,-1.0807731656076498,-1.087311452166523,-1.090849402900028,-1.0875313718781854,-1.0802807289146585
-1.1366281625899775,-1.1281516703170837,-1.1124909053810372,-1.1047985480644003,-1.100704144611757,-1.0943964653654121,-1.097951031770083,-1.0916425828354137,-1.0937624500164704,-1.099278112624393,-1.103768485800117,-1.099915779165383,-1.100935010716728,-1.1094926795455082,-1.1149342647151343,-1.1116214253171053,-1.1043921333204025
-1.1736860883182318,-1.1599524659789267,-1.134453775887562,-1.1272734709044698,-1.1223465432193847,-1.1147821151459767,-1.1172601101780857,-1.1122985279407887,-1.1142858483278701,-1.1198471671423136,-1.1251373253761585,-1.1206813796258757,-1.1215127475882354,-1.131821070836236,-1.1391201279489338,-1.1360688872830564,-1.1279263348856035
-1.212503624241674,-1.194112198263531,-1.1595235786993612,-1.1529628289850962,-1.1468379225887133,-1.1377737211059413,-1.1378380251499836,-1.135081007736676,-1.1367173834228539,-1.141694339180981,-1.1477894121674352,-1.1427265570377358,-1.1430376231461195,-1.1542810459427415,-1.163283622469203,-1.1609259496425808,-1.1504118374550671
-1.252770050384777,-1.230719940600295,-1.1887673789410087,-1.182853061033245,-1.175076344998354,-1.1643322047681521,-1.1607129870437918,-1.1606161695011226,-1.1616973240038422,-1.165321149546162,-1.1721313149732624,-1.1665669084338106,-1.1660672471294107,-1.1768570286504996,-1.187301672834019,-1.1862475994107287,-1.1713806724719236
-1.294239551992007,-1.2698433829771942,-1.223053478396048,-1.2176380854759827,-1.2077082120591742,-1.1952804122241105,-1.1869158604919108,-1.1892980519757657,-1.189707146997307,-1.1911870338382529,-1.1984655209473432,-1.1926797995595053,-1.1911589921783503,-1.1995353752617577,-1.2110732228693453,-1.212088807539135,-1.1904735228167738
-1.3368149276211967,-1.3115071895527195,-1.2627454656038595,-1.2575330783787082,-1.244943979169159,-1.231001367418139,-1.21744975215031,-1.2212216304695858,-1.2209185508562657,-1.2195421702010323,-1.2268975520066308,-1.221332867699516,-1.2187961067832023,-1.2223094140604418,-1.2345551709520124,-1.2384975893584853,-1.2075566751270344
-1.3804894929337252,-1.3557118791220317,-1.3078706109091627,-1.3025429981385628,-1.2867897205256895,-1.2715353647856318,-1.2529891785765699,-1.2563873948825517,-1.255338755507137,-1.2504280615805101,-1.257431474987277,-1.252574185299659,-1.2492096344786205,-1.2452286873866343,-1.2577866284637935,-1.2654972779038192,-1.2227752158384306
-1.4251272635636498,-1.4022490942998616,-1.3582512023430013,-1.3524040392972778,-1.3331170937707384,-1.316854644007583,-1.2937236362629734,-1.2947380711191043,-1.2929423813157317,-1.2838442589734202,-1.2900583745509495,-1.2864032753786547,-1.2823782451647276,-1.269059362135579,-1.2811530791141308,-1.293090668323646,-1.2375035970192472
-1.470163069272371,-1.450195155998665,-1.4125189904991318,-1.4056662531100983,-1.38293795862204,-1.3663172857433097,-1.3396502848094656,-1.3358116570803078,-1.3332980720347338,-1.3196876331753518,-1.3246460409570089,-1.322674361860561,-1.317878121077763,-1.295703735457562,-1.305469719427481,-1.3212777606179205,-1.2546484228181953
-1.514698167855329,-1.4980416945438608,-1.4679346200431382,-1.4597558046755126,-1.4342739715546489,-1.4181361297224384,-1.390269501684304,-1.3786683706513032,-1.3753004586610473,-1.3575211729611967,-1.3608686512154122,-1.3607494039171457,-1.3548187187604415,-1.3275447115632462,-1.3316815739031427,-1.3500585547866877,-1.2775792023636088
-1.5577948304327378,-1.544203830637821,-1.5214000406954598,-1.5118973526188486,-1.4848877420286957,-1.469942928426849,-1.4437265471994352,-1.4222378725133014,-1.4175431837774684,-1.3966443132228963,-1.3983195601000262,-1.3995918817875577,-1.3921707183763716,-1.366728518375396,-1.3607341714965402,-1.379433050829914,-1.3094121053924255
-1.5985160200168367,-1.5870972933065106,-1.5698167876911726,-1.5593155764929636,-1.5325415801657871,-1.5193471893175796,-1.4972112688346444,-1.4654495922516504,-1.4586123173297325,-1.436324585792147,-1.4365905343338796,-1.4381142441975725,-1.428904317469733,-1.4129180802545536,-1.3935304939564845,-1.4094012487475993,-1.3505944862409593
-1.6360985679576063,-1.6253734832742452,-1.610266982228461,-1.5995070473737885,-1.5751265372380319,-1.5639861801746067,-1.5478245852112082,-1.5072902335472693,-1.4971193088977772,-1.4758299715039813,-1.4752822559782433,-1.4752294192443856,-1.4640374064995854,-1.4617571846128954,-1.4306137555213354,-1.4399631485397664,-1.3969139007459717
-1.6707841049937655,-1.6589237534449126,-1.6415424058978714,-1.6317210843114598,-1.611641245114925,-1.6022029210889515,-1.592672909624821,-1.5471638132983117,-1.5321151262339983,-1.5145313879756714,-1.5141131087015993,-1.5099963961379332,-1.4969969710919488,-1.507796419189606,-1.4716476697581244,-1.4711299640825588,-1.442295986079989
-1.704078655935973,-1.6891480773995227,-1.6654313677789903,-1.6577992657636857,-1.642990709715787,-1.634280238800625,-1.6294375676716983,-1.585030785990682,-1.5638113811911354,-1.552175967957271,-1.5529077878935824,-1.5421769142065387,-1.5280927818197028,-1.5478869213023358,-1.5152730960742815,-1.5030756036442883,-1.4826924191635045
-1.7379300745721478,-1.7179640871009383,-1.6853337282583425,-1.680778225709105,-1.6711196737126672,-1.6621105804235414,-1.6582179446167742,-1.6210698434986397,-1.5934991705658035,-1.5889049230073513,-1.5914281984763194,-1.572634737009662,-1.5584035380521983,-1.580856944238815,-1.5596480603079044,-1.536234248534038,-1.5161381920749022
-1.7742952725383816,-1.7473033410215861,-1.7047934459693468,-1.7037782716184782,-1.6980850819273656,-1.6879359730521744,-1.681705700934856,-1.6554815288924716,-1.6228096951203044,-1.6249909850864015,-1.6293743935252452,-1.6028495108036738,-1.5892595989134748,-1.6080868884288977,-1.6029083285199932,-1.571151254532174,-1.5433717489796779
-1.8150925856069078,-1.779069474997266,-1.7273516025799494,-1.729911320465135,-1.7259434803891849,-1.7140002180448848,-1.7033480281299034,-1.6884663975161405,-1.6533812802011425,-1.6607180551023477,-1.666444890188859,-1.6343719086876718,-1.6219954371807148,-1.6342604808804482,-1.6432064977792493,-1.6083743593656097,-1.568568583632805
